name,entry_type,category,status,expected_type,default,effect_role,remarks,sources,source_inventory
MPCD_CUDA_Q6_RESIDENT_THERMOSTAT_0400,env_flag,CUDA Q6 résident 0400–0409,présent état 36abd23; inventorié 0490p (0400),booléen/env truthy,false/off,Active le thermostat associé au backend Q6 résident.,"À passer dans l’environnement du shell, pas dans params.kv. Ligne ajoutée par comparaison exhaustive des appels getenv du code courant avec l’inventaire 0436b. | 0493w7: le mode speciesQ6Mode=independent_masked réutilise ce chemin Q6 résident; aucun nouvel env flag Q6 spécifique n’est requis.",src/cuda_q6_resident_0400.cu:1543; README_0493W7_INDEPENDENT_MASKED_Q6_MULTIBC.md,delta source 0437–0490p / branche surf commit 36abd23 | mise à jour 0493w7–0493w8 / commit caa5b6b
MPCD_CUDA_Q6_RESIDENT_WARM_START_0408,env_flag,CUDA Q6 résident 0400–0409,présent état 36abd23; inventorié 0490p (0408),booléen/env truthy,false/off,Réutilise la solution Q6 précédente comme initialisation du solveur résident.,"À passer dans l’environnement du shell, pas dans params.kv. Ligne ajoutée par comparaison exhaustive des appels getenv du code courant avec l’inventaire 0436b.",src/cuda_q6_resident_0400.cu:53,delta source 0437–0490p / branche surf commit 36abd23
MPCD_CUDA_RESAMPLING_ACTIVE_PREFIX_DOWNLOAD_0472,env_flag,CUDA état résident / active-prefix — audit et compatibilité,présent état 36abd23; inventorié 0490p (0472),booléen/env truthy,false/off,Télécharge explicitement le préfixe actif après commit lorsque requis.,"À passer dans l’environnement du shell, pas dans params.kv. Ligne ajoutée par comparaison exhaustive des appels getenv du code courant avec l’inventaire 0436b.",src/cuda_resampling_pipeline_shadow_0445.cu:2130,delta source 0437–0490p / branche surf commit 36abd23
MPCD_CUDA_RESAMPLING_ADAPTIVE_FLAG_0304_THREADS,env_flag,CUDA resampling post-SRC — compléments 0295–0319,présent état 36abd23; inventorié 0490p (0304),entier,256,Règle le nombre de threads CUDA par bloc du noyau associé.,"À passer dans l’environnement du shell, pas dans params.kv. Ligne ajoutée par comparaison exhaustive des appels getenv du code courant avec l’inventaire 0436b.",src/cuda_resampling_adaptive_flag_0304.cu:987,delta source 0437–0490p / branche surf commit 36abd23
MPCD_CUDA_RESAMPLING_CPU_OP_CARRIER_0458,env_flag,CUDA resampling résident — pipeline 0437–0484,présent état 36abd23; inventorié 0490p (0458),booléen/env truthy,false/off,Conserve/active le carrier d’opérations CPU de comparaison.,"À passer dans l’environnement du shell, pas dans params.kv. Ligne ajoutée par comparaison exhaustive des appels getenv du code courant avec l’inventaire 0436b.",src/cuda_resampling_pipeline_shadow_0445.cu:780,delta source 0437–0490p / branche surf commit 36abd23
MPCD_CUDA_RESAMPLING_DEFER_RESIDENT_DOWNLOAD_0468,env_flag,CUDA resampling résident — pipeline 0437–0484,présent état 36abd23; inventorié 0490p (0468),booléen/env truthy,false/off,Diffère le téléchargement de l’état résident après resampling.,"À passer dans l’environnement du shell, pas dans params.kv. Ligne ajoutée par comparaison exhaustive des appels getenv du code courant avec l’inventaire 0436b.",src/cuda_resampling_pipeline_shadow_0445.cu:2109,delta source 0437–0490p / branche surf commit 36abd23
MPCD_CUDA_RESAMPLING_DEVICE_CARRIER_0455,env_flag,CUDA resampling résident — pipeline 0437–0484,présent état 36abd23; inventorié 0490p (0455),booléen/env truthy,false/off,Conserve le carrier compact des opérations sur le device.,"À passer dans l’environnement du shell, pas dans params.kv. Ligne ajoutée par comparaison exhaustive des appels getenv du code courant avec l’inventaire 0436b.",src/cuda_resampling_pipeline_shadow_0445.cu:2101,delta source 0437–0490p / branche surf commit 36abd23
MPCD_CUDA_RESAMPLING_DEVICE_CARRIER_GATE_EVERY_0461,env_flag,CUDA resampling résident — pipeline 0437–0484,présent état 36abd23; inventorié 0490p (0461),entier,1,Règle la cadence d’exécution du module associé.,"À passer dans l’environnement du shell, pas dans params.kv. Ligne ajoutée par comparaison exhaustive des appels getenv du code courant avec l’inventaire 0436b.",src/cuda_resampling_pipeline_shadow_0445.cu:814,delta source 0437–0490p / branche surf commit 36abd23
MPCD_CUDA_RESAMPLING_DIAG_CSV_0484,env_flag,CUDA resampling résident — pipeline 0437–0484,présent état 36abd23; inventorié 0490p (0484),booléen/env truthy,true sauf production strip 0484,Contrôle l’écriture du CSV détaillé du pipeline 0484.,"À passer dans l’environnement du shell, pas dans params.kv. Ligne ajoutée par comparaison exhaustive des appels getenv du code courant avec l’inventaire 0436b.",src/cuda_resampling_pipeline_shadow_0445.cu:65; src/cuda_resampling_pipeline_shadow_0445.cu:66,delta source 0437–0490p / branche surf commit 36abd23
MPCD_CUDA_RESAMPLING_DIRECT_STATE_COMMIT_0471,env_flag,CUDA resampling résident — pipeline 0437–0484,présent état 36abd23; inventorié 0490p (0471),booléen/env truthy,false/off,Valide directement les mutations dans l’état CUDA partagé.,"À passer dans l’environnement du shell, pas dans params.kv. Ligne ajoutée par comparaison exhaustive des appels getenv du code courant avec l’inventaire 0436b.",src/cuda_resampling_pipeline_shadow_0445.cu:2122,delta source 0437–0490p / branche surf commit 36abd23
MPCD_CUDA_RESAMPLING_DONOR_SLICE_MATERIALIZER_0459,env_flag,CUDA resampling résident — pipeline 0437–0484,présent état 36abd23; inventorié 0490p (0459),booléen/env truthy,false/off,Sélectionne le matérialiseur par tranche de donneur.,"À passer dans l’environnement du shell, pas dans params.kv. Ligne ajoutée par comparaison exhaustive des appels getenv du code courant avec l’inventaire 0436b.",src/cuda_resampling_pipeline_shadow_0445.cu:788,delta source 0437–0490p / branche surf commit 36abd23
MPCD_CUDA_RESAMPLING_EMPTY_REFILL_0319,env_flag,CUDA resampling post-SRC — compléments 0295–0319,présent état 36abd23; inventorié 0490p (0319),booléen/env truthy,false/off,Alias environnemental activant le refill CUDA des cellules humides vides.,"À passer dans l’environnement du shell, pas dans params.kv. Ligne ajoutée par comparaison exhaustive des appels getenv du code courant avec l’inventaire 0436b.",src/cuda_resampling_population_guard_0297.cu:1844,delta source 0437–0490p / branche surf commit 36abd23
MPCD_CUDA_RESAMPLING_FULL_GATE_0484,env_flag,CUDA resampling résident — pipeline 0437–0484,présent état 36abd23; inventorié 0490p (0484),booléen/env truthy,true sauf production strip 0484,Contrôle l’exécution des comparaisons/gates complets 0484.,"À passer dans l’environnement du shell, pas dans params.kv. Ligne ajoutée par comparaison exhaustive des appels getenv du code courant avec l’inventaire 0436b.",src/cuda_resampling_pipeline_shadow_0445.cu:79; src/cuda_resampling_pipeline_shadow_0445.cu:80,delta source 0437–0490p / branche surf commit 36abd23
MPCD_CUDA_RESAMPLING_HOST_PATCHBACK_0473,env_flag,CUDA resampling résident — pipeline 0437–0484,présent état 36abd23; inventorié 0490p (0473),booléen/env truthy,false/off,Active le patchback hôte compact des particules effectivement modifiées.,"À passer dans l’environnement du shell, pas dans params.kv. Ligne ajoutée par comparaison exhaustive des appels getenv du code courant avec l’inventaire 0436b.",src/cuda_resampling_pipeline_shadow_0445.cu:825,delta source 0437–0490p / branche surf commit 36abd23
MPCD_CUDA_RESAMPLING_MASS_RECONDITION_0296_THREADS,env_flag,CUDA resampling post-SRC — compléments 0295–0319,présent état 36abd23; inventorié 0490p (0296),entier,256,Règle le nombre de threads CUDA par bloc du noyau associé.,"À passer dans l’environnement du shell, pas dans params.kv. Ligne ajoutée par comparaison exhaustive des appels getenv du code courant avec l’inventaire 0436b.",src/cuda_resampling_mass_recondition_0296.cu:484,delta source 0437–0490p / branche surf commit 36abd23
MPCD_CUDA_RESAMPLING_MATERIALIZER_CELL_LIST_0475B,env_flag,CUDA resampling résident — pipeline 0437–0484,présent état 36abd23; inventorié 0490p (0475b),booléen/env truthy,false/off,Utilise la liste compacte de cellules du plan pour la matérialisation.,"À passer dans l’environnement du shell, pas dans params.kv. Ligne ajoutée par comparaison exhaustive des appels getenv du code courant avec l’inventaire 0436b.",src/cuda_resampling_pipeline_shadow_0445.cu:837,delta source 0437–0490p / branche surf commit 36abd23
MPCD_CUDA_RESAMPLING_MATERIALIZER_ON_PLAN_0475A,env_flag,CUDA resampling résident — pipeline 0437–0484,présent état 36abd23; inventorié 0490p (0475a),booléen/env truthy,false/off,Déclenche le matérialiseur seulement lorsqu’un plan non vide est disponible.,"À passer dans l’environnement du shell, pas dans params.kv. Ligne ajoutée par comparaison exhaustive des appels getenv du code courant avec l’inventaire 0436b.",src/src_mpcd_base.cpp:1878; src/cuda_resampling_pipeline_shadow_0445.cu:841,delta source 0437–0490p / branche surf commit 36abd23
MPCD_CUDA_RESAMPLING_MATERIALIZER_SHARED_STATE_0475,env_flag,CUDA resampling résident — pipeline 0437–0484,présent état 36abd23; inventorié 0490p (0475),booléen/env truthy,false/off,Fait consommer l’état partagé directement par le matérialiseur.,"À passer dans l’environnement du shell, pas dans params.kv. Ligne ajoutée par comparaison exhaustive des appels getenv du code courant avec l’inventaire 0436b.",src/cuda_resampling_pipeline_shadow_0445.cu:833,delta source 0437–0490p / branche surf commit 36abd23
MPCD_CUDA_RESAMPLING_MOMENT_RESTORE_0298_MIN_CURRENT_KREL,env_flag,CUDA resampling post-SRC — compléments 0295–0319,présent état 36abd23; inventorié 0490p (0298),double >= 0,1e-30,Variable runtime interne contrôlant le chemin nommé dans le backend CUDA.,"À passer dans l’environnement du shell, pas dans params.kv. Ligne ajoutée par comparaison exhaustive des appels getenv du code courant avec l’inventaire 0436b.",src/cuda_resampling_population_guard_0297.cu:2157,delta source 0437–0490p / branche surf commit 36abd23
MPCD_CUDA_RESAMPLING_OPERATION_MATERIALIZE_0453,env_flag,CUDA resampling résident — pipeline 0437–0484,présent état 36abd23; inventorié 0490p (0453),booléen/env truthy,false/off,Active la matérialisation CUDA des opérations à partir du plan compact.,"À passer dans l’environnement du shell, pas dans params.kv. Ligne ajoutée par comparaison exhaustive des appels getenv du code courant avec l’inventaire 0436b.",src/cuda_resampling_pipeline_shadow_0445.cu:2095,delta source 0437–0490p / branche surf commit 36abd23
MPCD_CUDA_RESAMPLING_OPERATION_MATERIALIZE_EVERY_0453,env_flag,CUDA resampling résident — pipeline 0437–0484,présent état 36abd23; inventorié 0490p (0453),entier,1,Règle la cadence d’exécution du module associé.,"À passer dans l’environnement du shell, pas dans params.kv. Ligne ajoutée par comparaison exhaustive des appels getenv du code courant avec l’inventaire 0436b.",src/cuda_resampling_pipeline_shadow_0445.cu:2096,delta source 0437–0490p / branche surf commit 36abd23
MPCD_CUDA_RESAMPLING_PIPELINE_APPLY_0448,env_flag,CUDA resampling résident — pipeline 0437–0484,présent état 36abd23; inventorié 0490p (0448),booléen/env truthy,false/off,Autorise l’application du pipeline CUDA de resampling.,"À passer dans l’environnement du shell, pas dans params.kv. Ligne ajoutée par comparaison exhaustive des appels getenv du code courant avec l’inventaire 0436b.",src/cuda_resampling_pipeline_shadow_0445.cu:2079,delta source 0437–0490p / branche surf commit 36abd23
MPCD_CUDA_RESAMPLING_PIPELINE_SHADOW_0445,env_flag,CUDA resampling résident — pipeline 0437–0484,présent état 36abd23; inventorié 0490p (0445),booléen/env truthy,false/off,Active le pipeline CUDA de resampling en mode shadow non autoritatif.,"À passer dans l’environnement du shell, pas dans params.kv. Ligne ajoutée par comparaison exhaustive des appels getenv du code courant avec l’inventaire 0436b.",src/cuda_resampling_pipeline_shadow_0445.cu:2073,delta source 0437–0490p / branche surf commit 36abd23
MPCD_CUDA_RESAMPLING_PIPELINE_SHADOW_EVERY_0445,env_flag,CUDA resampling résident — pipeline 0437–0484,présent état 36abd23; inventorié 0490p (0445),entier,1,Règle la cadence d’exécution du module associé.,"À passer dans l’environnement du shell, pas dans params.kv. Ligne ajoutée par comparaison exhaustive des appels getenv du code courant avec l’inventaire 0436b.",src/cuda_resampling_pipeline_shadow_0445.cu:2074,delta source 0437–0490p / branche surf commit 36abd23
MPCD_CUDA_RESAMPLING_POPULATION_GUARD_0297_LEGACY_TAIL_SPLIT,env_flag,CUDA resampling post-SRC — compléments 0295–0319,présent état 36abd23; inventorié 0490p (0297),booléen/env truthy,false/off,Réactive le comportement historique complet pour non-régression.,"À passer dans l’environnement du shell, pas dans params.kv. Ligne ajoutée par comparaison exhaustive des appels getenv du code courant avec l’inventaire 0436b.",src/cuda_resampling_population_guard_0297.cu:1833,delta source 0437–0490p / branche surf commit 36abd23
MPCD_CUDA_RESAMPLING_POPULATION_GUARD_0297_MIN_DONOR_MASS_AFTER_SPLIT,env_flag,CUDA resampling post-SRC — compléments 0295–0319,présent état 36abd23; inventorié 0490p (0297),double >= 0,1e-12,Variable runtime interne contrôlant le chemin nommé dans le backend CUDA.,"À passer dans l’environnement du shell, pas dans params.kv. Ligne ajoutée par comparaison exhaustive des appels getenv du code courant avec l’inventaire 0436b.",src/cuda_resampling_population_guard_0297.cu:1821,delta source 0437–0490p / branche surf commit 36abd23
MPCD_CUDA_RESAMPLING_POPULATION_GUARD_0297_THREADS,env_flag,CUDA resampling post-SRC — compléments 0295–0319,présent état 36abd23; inventorié 0490p (0297),entier,256,Règle le nombre de threads CUDA par bloc du noyau associé.,"À passer dans l’environnement du shell, pas dans params.kv. Ligne ajoutée par comparaison exhaustive des appels getenv du code courant avec l’inventaire 0436b.",src/cuda_resampling_population_guard_0297.cu:2193,delta source 0437–0490p / branche surf commit 36abd23
MPCD_CUDA_RESAMPLING_PRODUCTION_STRIP_0484,env_flag,CUDA resampling résident — pipeline 0437–0484,présent état 36abd23; inventorié 0490p (0484),booléen/env truthy,false/off,Désactive les diagnostics/gates coûteux du pipeline de production dépouillé.,"À passer dans l’environnement du shell, pas dans params.kv. Ligne ajoutée par comparaison exhaustive des appels getenv du code courant avec l’inventaire 0436b.",src/cuda_resampling_pipeline_shadow_0445.cu:61,delta source 0437–0490p / branche surf commit 36abd23
MPCD_CUDA_RESAMPLING_REMAP_CELL_COUNT_DIAG_0484,env_flag,CUDA resampling résident — pipeline 0437–0484,présent état 36abd23; inventorié 0490p (0484),booléen/env truthy,true sauf production strip 0484,Contrôle le diagnostic du nombre de cellules remappées.,"À passer dans l’environnement du shell, pas dans params.kv. Ligne ajoutée par comparaison exhaustive des appels getenv du code courant avec l’inventaire 0436b.",src/cuda_resampling_pipeline_shadow_0445.cu:86; src/cuda_resampling_pipeline_shadow_0445.cu:87,delta source 0437–0490p / branche surf commit 36abd23
MPCD_CUDA_RESAMPLING_RESIDENT_EXTERNAL_CARRIER_0467B,env_flag,CUDA resampling résident — pipeline 0437–0484,présent état 36abd23; inventorié 0490p (0467b),booléen/env truthy,false/off,Utilise un carrier résident fourni par l’orchestration externe.,"À passer dans l’environnement du shell, pas dans params.kv. Ligne ajoutée par comparaison exhaustive des appels getenv du code courant avec l’inventaire 0436b.",src/cuda_resampling_pipeline_shadow_0445.cu:2105,delta source 0437–0490p / branche surf commit 36abd23
MPCD_CUDA_RESAMPLING_RESIDENT_NO_FINAL_DOWNLOAD_PROBE_0469,env_flag,CUDA resampling résident — pipeline 0437–0484,présent état 36abd23; inventorié 0490p (0469),booléen/env truthy,false/off,Teste un pas résident sans téléchargement final de l’état complet.,"À passer dans l’environnement du shell, pas dans params.kv. Ligne ajoutée par comparaison exhaustive des appels getenv du code courant avec l’inventaire 0436b.",src/cuda_resampling_pipeline_shadow_0445.cu:2113,delta source 0437–0490p / branche surf commit 36abd23
